transaction_id,transaction_timestamp,transaction_amount,currency,transaction_type,transaction_status,transaction_hour_of_day,customer_id,customer_name,customer_email,customer_email_domain,customer_tenure_days,customer_address_change_days,customer_latitude,customer_longitude,card_number_hash,card_type,issuing_bank_name,card_entry_method,cvv_match_result,merchant_id,merchant_name,merchant_category,merchant_latitude,merchant_longitude,merchant_risk_score,ip_address,ip_proxy_type,device_id,device_os,user_agent,is_international,distance_from_home_km,distance_from_last_txn_km,time_since_last_txn_sec,is_first_time_customer_merchant,is_fraud
b766751c-0df3-441e-a42b-540d6b42aad9,2023-01-01T02:32:44.889221Z,1595.58,EGP,POS,approved,2,08476dd1-4b82-4626-9152-48193f1eee36,Sameh El-Shenawy,sameh.el-shenawy1996@outlook.com,outlook.com,1085,779,29.957633752504062,31.250604442741242,44182d5482cd82d75519466eb1f83f34a0c69498d713eb46d29952ad45098411,Meeza,Arab African International Bank (AAIB),chip,match,d8c88c35-92c0-4e17-b205-dd7805a10842,Concrete - Maadi,Fashion,29.95759016759511,31.25064839721378,0.292,95.51.246.191,none,4a1a1747-4261-4027-a669-42507b5c3ba9,iOS,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3525-03-09 19:40:27 Firefox/3.8,False,13.8408,13.8408,2428364,True,False
cde9dc0b-7819-4077-990d-58b0e2cd0b15,2023-01-01T02:35:13.679472Z,202.88,EGP,POS,approved,2,311a8abb-1a95-483a-90f1-20bb191cf3af,Emad Ismail,emad_ismail1982@gmail.com,gmail.com,1828,1334,30.086457313187427,31.32083263437844,4ce453cdb3116992c04bd3e565b7c4aa49cba0ab2a5760e5fb00137436d0079f,Visa,Suez Canal Bank,chip,match,6ebe0323-9818-4828-b987-851075307011,Home Centre Egypt - Heliopolis,Furniture,30.086470218613897,31.320760917679703,0.077,38.97.233.53,none,7b144db6-42cb-4278-bce8-ab5f045bfe43,iOS,Opera/9.51.(X11; Linux x86_64; he-IL) Presto/2.9.179 Version/10.00,False,4.0639,4.0639,1132513,True,False
78436ec7-ff9b-4fd4-ac7b-dc1e89130867,2023-01-01T02:36:52.731959Z,902.16,EGP,POS,approved,2,ce433ec8-1dfb-44e4-a449-b4a782be836b,Nahed Fathy,nahedfathy1994@gmail.com,gmail.com,1115,346,30.01206371552508,31.433770825129166,5bb0f6e10f7908cf5d1c74217a8d09915fa986685cf3adfe927d890511ee5a99,MasterCard,SAIB Bank,contactless_card,match,12733aae-57d7-4eef-afca-8a2d170959a7,LC Waikiki - New Cairo,Retail,30.012040809429035,31.433803557446776,0.345,217.71.111.5,none,b891f48c-ee73-4800-b39a-5dd590aea0a4,MacOS,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/34.0.897.0 Safari/533.1",False,2.1544,0.0086,2784,False,False
16327084-b89a-4c88-a793-0a30ce1340f3,2023-01-01T02:38:51.429946Z,835.1,EGP,POS,approved,2,ce433ec8-1dfb-44e4-a449-b4a782be836b,Nahed Fathy,nahedfathy1994@gmail.com,gmail.com,1115,346,30.017128976255922,31.451813837597136,5bb0f6e10f7908cf5d1c74217a8d09915fa986685cf3adfe927d890511ee5a99,Visa,EG Bank,chip,match,e75bb2ae-7922-486e-9ab6-7f2b031a0074,Tseppas - New Cairo,Restaurants,30.01704957957045,31.451742963915322,0.259,62.99.110.43,none,b891f48c-ee73-4800-b39a-5dd590aea0a4,MacOS,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.1),False,3.8827,1.8263,118,False,False
7a4d3f37-4682-45f6-ae24-bd8a1d65e9bc,2023-01-01T02:41:12.776822Z,843.76,EGP,POS,approved,2,19dc97d7-b2e1-4442-853a-7321e2d38609,Karim Gad,karim_gad1995@outlook.com,outlook.com,395,393,29.965808803757856,30.943837087339926,0ec0e48c349cc1c35a2c642624f7dddd833b3f778c4f6dc4996de9899f98ae07,MasterCard,QNB Alahli,swiped,match,daee98fd-a50c-4e6a-84c0-40e32248e4a2,El Ezaby Pharmacy - 6th of October,Health,29.96584372406152,30.943782691252267,0.079,171.239.178.37,none,63d67cec-3894-4c27-85e5-3e9092b9e80c,Android,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/55.0.805.0 Safari/531.0",False,3.761,2.7385,3582,True,False
ed624fdb-709a-42e6-b55d-977f8ea64fce,2023-01-01T02:43:17.337203Z,1561.69,EGP,ONL,approved,2,08476dd1-4b82-4626-9152-48193f1eee36,Sameh El-Shenawy,sameh.el-shenawy1996@outlook.com,outlook.com,1085,779,30.00670110599451,31.374937175422993,44182d5482cd82d75519466eb1f83f34a0c69498d713eb46d29952ad45098411,Meeza,Housing and Development Bank (HDB),manual_keyed,match,8afc9e90-fdca-4487-84fb-ce88e6a8dd4f,Starbucks - Asyut,Restaurants,27.17883735535098,31.176353226051482,0.046,113.141.78.160,none,4a1a1747-4261-4027-a669-42507b5c3ba9,iOS,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_9) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/50.0.895.0 Safari/532.1",False,4.7128,13.1595,632,True,False
95a9719b-8733-4390-8811-fed7a1f93bad,2023-01-01T02:45:04.315242Z,1203.14,EGP,POS,approved,2,4359020d-5924-43ff-9b58-a32b3b21d329,Esraa Makhlouf,esraa_makhlouf1986@outlook.com,outlook.com,1562,905,30.024809545190298,31.439143130700774,f33b5db12aad17457a4cfafb9f3c7bb00920ad4d2b9f05dab5ec4512c901bb8d,MasterCard,Alexbank,swiped,match,99f1d093-b7a7-4e80-8b98-780210d27501,Spinneys - New Cairo,Grocery,30.024778101410263,31.439179454587933,0.077,180.76.86.115,none,d1ac31e8-ab02-47e5-958e-057559a8d265,iOS,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),False,105.5563,105.5563,2169904,True,False
aebe6dcb-b546-4a82-9a21-a95e5347d5a8,2023-01-01T02:45:41.358561Z,1171.18,EGP,ONL,approved,2,1856daf1-975e-48bd-aa49-ff3a42a365ec,Mahmoud Bakry,mahmoudbakry@outlook.com,outlook.com,203,162,29.993444908588543,31.349905962025115,fa9ad42aed654059e4fe576d1d10d0ef7545567deaab5d09f9d842dd8e1d581d,Visa,Al Baraka Bank Egypt,online,match,9e955dde-804e-4643-820a-257d79776f1c,2B Computer - Nasr City,Electronics,30.054958565613127,31.325066334615673,0.157,132.15.152.170,none,d63cb8f5-adad-4e41-b940-361fae013638,Android,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.33.7 (KHTML, like Gecko) Version/4.1 Safari/532.33.7",False,5.1982,3.8372,809,True,False
2644a4b1-4fcc-4a6a-9d29-80d1d53e7bec,2023-01-01T02:47:08.413135Z,901.71,EGP,ONL,approved,2,1856daf1-975e-48bd-aa49-ff3a42a365ec,Mahmoud Bakry,mahmoudbakry@outlook.com,outlook.com,203,162,30.039295655230145,31.32239469729232,fa9ad42aed654059e4fe576d1d10d0ef7545567deaab5d09f9d842dd8e1d581d,Visa,Commercial International Bank (CIB),manual_keyed,match,0607b1ff-3f8f-4dcc-98a3-da65b6fc5c39,Town Team - Nasr City,Fashion,30.047088057159147,31.346261071706596,0.013,163.98.221.118,none,d63cb8f5-adad-4e41-b940-361fae013638,Android,Opera/9.35.(X11; Linux x86_64; es-AR) Presto/2.9.186 Version/10.00,False,2.1991,5.7454,87,False,False
3cb7b751-425d-4320-9c5b-051c787560cc,2023-01-01T02:49:17.416086Z,2185.84,EGP,ONL,approved,2,43e94d4a-b6b5-4855-85bf-3f84a59c7655,Islam Abdelmeguid,islamabdelmeguid1999@outlook.com,outlook.com,396,238,30.051127046218845,31.32689396274292,4f0fee50d4c1248ebb5c0319409eee5c04754ffaac9be88fd4cef3e98518ff6d,Meeza,Alexbank,manual_keyed,match,7f127a5c-028c-45e3-b3cc-d2a78cee91f9,LC Waikiki - Heliopolis,Retail,30.08208794056185,31.342263203704363,0.398,23.78.48.229,none,5b9fd789-26a1-427b-bef4-9dcdbaefabfc,MacOS,Opera/9.88.(Windows NT 11.0; tr-CY) Presto/2.9.171 Version/11.00,False,4.0846,10.3499,2288,True,False
f759f1d3-aebe-491f-9794-7f98ed391d67,2023-01-01T02:50:47.378779Z,807.0,EGP,POS,approved,2,4359020d-5924-43ff-9b58-a32b3b21d329,Esraa Makhlouf,esraa_makhlouf1986@outlook.com,outlook.com,1562,905,29.964490912098913,32.53358352017546,f33b5db12aad17457a4cfafb9f3c7bb00920ad4d2b9f05dab5ec4512c901bb8d,Visa,Banque du Caire,swiped,match,733c3d94-f743-4a97-bf77-6ff3ef502e2a,Cilantro Cafe - Suez,Restaurants,29.964491650596685,32.533490688000576,0.122,130.245.11.132,none,d1ac31e8-ab02-47e5-958e-057559a8d265,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_2_2 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/16.0e4165.0 Mobile/57Q029 Safari/536.2",False,0.337,105.6105,343,True,False
e0fb33b4-47ec-4684-a9e6-8931607063b9,2023-01-01T02:51:25.673023Z,209.94,EGP,ONL,approved,2,b5692aca-55d2-49fe-beac-60b3ed09bf6c,Hend Makhlouf,hendmakhlouf1985@gmail.com,gmail.com,1243,1118,25.71335854777586,32.59385936353496,64f5bfbce58f9961d8174f83a94ac2fca35890bac523f8037a36e7da933e7d4e,Visa,Credit Agricole Egypt,manual_keyed,match,16919b37-b28a-4cc4-8869-25e92b74a0cf,Cilantro Cafe - Luxor,Restaurants,25.685020326166644,32.636736666772244,0.017,86.239.1.74,none,a22402af-3e67-4714-b45d-5ecc72029973,Android,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.1),False,5.0942,6.6937,3909,True,False
91197aef-1c16-4cea-8682-888022742834,2023-01-01T02:53:17.927277Z,1517.72,EGP,ONL,approved,2,43e94d4a-b6b5-4855-85bf-3f84a59c7655,Islam Abdelmeguid,islamabdelmeguid1999@outlook.com,outlook.com,396,238,30.038328770011347,31.366372291620014,4f0fee50d4c1248ebb5c0319409eee5c04754ffaac9be88fd4cef3e98518ff6d,MasterCard,EG Bank,online,match,3fc2b9a0-7ee8-44ae-8e36-cb8424e4ecf7,McDonald's - Heliopolis,Restaurants,30.11401351355689,31.338051883515043,0.161,21.58.46.222,none,5b9fd789-26a1-427b-bef4-9dcdbaefabfc,MacOS,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ml-IN) AppleWebKit/533.45.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.45.3",False,6.0287,4.0577,240,True,False
bf1a6461-c843-419d-a572-38e2677680b5,2023-01-01T02:55:47.861485Z,1634.53,EGP,POS,approved,2,467efc48-cdca-41c3-9ea1-3223e8a070a0,Hend Ashmawy,hend_ashmawy2003@gmail.com,gmail.com,997,475,31.032370107805242,31.38066044129818,c7dd66c9307ce5ac5ed64f3db0d5bdb664a9beba004c56de437a85cf8ac3b7bd,MasterCard,Abu Dhabi Islamic Bank (ADIB) Egypt,chip,match,e8d30f75-902e-415d-9804-eda7a8bcca2e,On the Run - Mansoura,Retail,31.032420961085613,31.38060311933586,0.349,42.202.202.8,none,498d667f-6dc7-49d4-b78c-5d45f0caa6eb,MacOS,Opera/8.25.(X11; Linux i686; km-KH) Presto/2.9.162 Version/10.00,False,0.1603,6.3597,5026,True,False
61f70b35-cddc-4f8b-9ff9-cd93c2ce88b1,2023-01-01T02:57:46.025136Z,1479.71,EGP,POS,approved,2,4359020d-5924-43ff-9b58-a32b3b21d329,Esraa Makhlouf,esraa_makhlouf1986@outlook.com,outlook.com,1562,905,29.968621676895765,32.54947759009251,f33b5db12aad17457a4cfafb9f3c7bb00920ad4d2b9f05dab5ec4512c901bb8d,Visa,EG Bank,chip,match,68f869d1-9fce-4a41-89e1-7be9e689f25b,On the Run - Suez,Retail,29.968594672015843,32.54955041753984,0.021,85.81.141.189,none,d1ac31e8-ab02-47e5-958e-057559a8d265,iOS,Opera/9.98.(Windows NT 6.1; ro-RO) Presto/2.9.163 Version/11.00,False,1.5678,1.5985,418,True,False
5cb4b981-2dd8-41a3-ab00-040c6821b0b6,2023-01-01T02:58:20.437558Z,279.16,EGP,POS,approved,2,25f92bff-9e8f-4ab4-835a-c8604d7e85c0,Amr Morsi,amr.morsi1983@gmail.com,gmail.com,163,152,29.976627644581626,32.54191313934069,61889604764f29c98802d0ad89cbc1785268e73d40c387b1291ad0eb3ae3fed5,Visa,QNB Alahli,chip,match,ff6b6675-d251-4a9f-bf0e-37557406b6f4,ZARA Egypt - Suez,Fashion,29.976601984253726,32.54188606646737,0.158,55.68.208.80,none,264f681c-977b-412e-8913-9f4048d3286c,Android,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.0),False,1.2552,1.7584,2064,True,False
bc43dbee-ad25-4303-bcdc-6b7a41c04f15,2023-01-01T02:59:45.499401Z,1183.39,EGP,POS,approved,2,4359020d-5924-43ff-9b58-a32b3b21d329,Esraa Makhlouf,esraa_makhlouf1986@outlook.com,outlook.com,1562,905,29.961386837679722,32.54630769096201,f33b5db12aad17457a4cfafb9f3c7bb00920ad4d2b9f05dab5ec4512c901bb8d,MasterCard,Banque du Caire,contactless_card,match,ce85d61d-0a07-434a-a462-49e426d424a7,Vodafone Egypt - Suez,Services,29.96132239273735,32.546400891353215,0.229,2.112.184.62,none,d1ac31e8-ab02-47e5-958e-057559a8d265,iOS,Opera/9.99.(X11; Linux i686; dv-MV) Presto/2.9.168 Version/11.00,False,1.43,0.8605,119,True,False
5c748459-5d8c-4319-b70b-5ebc60b3f7da,2023-01-01T03:01:22.216590Z,1369.82,EGP,POS,approved,3,3dd3290f-b766-422b-b713-865dc4475f41,Nahla Ezzat,nahlaezzat1993@tedata.net.eg,tedata.net.eg,1613,37,30.786989326172957,30.998330358552327,7baa8dbc315e9a35549e1de23a3e1826589a52368d409fb4708ecdb730c0b2c1,Meeza,HSBC Bank Egypt,chip,match,837a6264-897b-4abf-ac2c-360f805ff3c3,Abou Tarek - Tanta,Restaurants,30.78691266756957,30.99836496598899,0.379,104.62.128.114,none,04038cf9-5e90-4c3d-a0a6-996691085e77,Windows,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.1),False,1.2026,1.2026,1047682,True,False
2e213524-bc33-4737-aee1-0b8542f637ce,2023-01-01T03:02:15.869159Z,1335.95,EGP,POS,approved,3,4359020d-5924-43ff-9b58-a32b3b21d329,Esraa Makhlouf,esraa_makhlouf1986@outlook.com,outlook.com,1562,905,29.96804546843453,32.54722112471889,f33b5db12aad17457a4cfafb9f3c7bb00920ad4d2b9f05dab5ec4512c901bb8d,Meeza,Credit Agricole Egypt,swiped,match,f2509453-234f-4d8a-abf4-40496f8188fa,Metro Market - Suez,Grocery,29.968082852720222,32.547294886970896,0.2,137.41.231.244,none,d1ac31e8-ab02-47e5-958e-057559a8d265,iOS,Opera/9.57.(Windows NT 5.0; xh-ZA) Presto/2.9.173 Version/11.00,False,1.3469,0.7456,150,True,False
e77f7bd2-9199-4e37-9cf5-79aa6fae6f8f,2023-01-01T03:04:52.695778Z,1576.0,EGP,POS,declined,3,19dc97d7-b2e1-4442-853a-7321e2d38609,Karim Gad,karim_gad1995@outlook.com,outlook.com,395,393,29.942482529967336,30.938776464245407,0ec0e48c349cc1c35a2c642624f7dddd833b3f778c4f6dc4996de9899f98ae07,Meeza,HSBC Bank Egypt,swiped,match,deb511ff-298c-4c5e-86a6-feb6e249c067,Gourmet Egypt - 6th of October,Grocery,29.94245761309306,30.938815766879337,0.205,102.115.207.113,none,63d67cec-3894-4c27-85e5-3e9092b9e80c,Android,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/50.0.877.0 Safari/534.2",False,2.835,2.6392,1419,True,False
8c9c5fae-924a-4a49-997a-6b5f6ca02ee1,2023-01-01T03:07:01.552546Z,1098.76,EGP,POS,approved,3,ce433ec8-1dfb-44e4-a449-b4a782be836b,Nahed Fathy,nahedfathy1994@gmail.com,gmail.com,1115,346,30.020873631248087,31.4201916848985,5bb0f6e10f7908cf5d1c74217a8d09915fa986685cf3adfe927d890511ee5a99,MasterCard,Faisal Islamic Bank of Egypt,contactless_card,match,27506d01-80be-464e-abdf-5d5b748032c3,TotalEnergies Station - New Cairo,Fuel,30.020817033209163,31.420240238456252,0.103,116.50.181.120,none,b891f48c-ee73-4800-b39a-5dd590aea0a4,MacOS,Opera/9.48.(Windows NT 11.0; be-BY) Presto/2.9.178 Version/10.00,False,1.0811,3.0729,1690,False,False
4daac99c-6219-48ed-a7d0-6357c14fabe3,2023-01-01T03:08:53.326888Z,1682.56,EGP,ONL,approved,3,43e94d4a-b6b5-4855-85bf-3f84a59c7655,Islam Abdelmeguid,islamabdelmeguid1999@outlook.com,outlook.com,396,238,30.068263033150988,31.350882488976097,4f0fee50d4c1248ebb5c0319409eee5c04754ffaac9be88fd4cef3e98518ff6d,Visa,Commercial International Bank (CIB),manual_keyed,match,6ebe0323-9818-4828-b987-851075307011,Home Centre Egypt - Heliopolis,Furniture,30.086470218613897,31.320760917679703,0.077,175.177.39.14,none,5b9fd789-26a1-427b-bef4-9dcdbaefabfc,MacOS,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4596-10-26 13:52:44 Firefox/3.8,False,2.3935,3.6472,935,True,False
e2e85bf0-2196-4e5e-8b59-56042a373af1,2023-01-01T03:11:08.463983Z,529.37,EGP,POS,approved,3,4906e48e-21f6-4ada-9a8d-60edbcf4b59d,Gerges El-Khouly,gerges_el-khouly1984@gmail.com,gmail.com,1907,1819,31.045369878599328,31.38095978276627,526e2eb273a114d0c76da533dff8f73ec10f5a276e3f9cfdf8bfe4d56f3d6413,Visa,Alexbank,swiped,match,30112700-b7bb-4922-84dd-20da3f17cea1,Hyper One - Mansoura,Grocery,31.045319450636857,31.381020696771795,0.309,193.18.89.134,none,25605de0-cd90-4659-bc1d-410f7c931d33,iOS,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/16.4l2512.0 Mobile/66R686 Safari/531.1",False,1.1169,5.3636,3015,True,False
a112b57f-b29e-4c03-8089-0659596ae709,2023-01-01T03:12:12.188144Z,1517.87,EGP,POS,approved,3,5db8367d-4f1d-4455-831c-1f463167072e,Rabab El-Kholy,rababel-kholy@tedata.net.eg,tedata.net.eg,1263,984,30.022596694826767,30.957242371961623,bc1419d4bac13d40a4512ace93bd6755e40daefd76a990c69217328351c3ea7a,Visa,Suez Canal Bank,contactless_card,match,eb3b8549-4b1f-4292-89c9-2dc0275e5c97,B.Tech - Sheikh Zayed,Electronics,30.02267309042798,30.957304759156862,0.158,179.150.251.223,none,7cafdb90-80de-4886-9a1c-b291ca51fe6a,Windows,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.0),False,1.7263,1.7263,2517132,True,False
d4779287-13f9-4174-997a-10ee510d9f1b,2023-01-01T03:12:50.711964Z,772.11,EGP,POS,approved,3,25f92bff-9e8f-4ab4-835a-c8604d7e85c0,Amr Morsi,amr.morsi1983@gmail.com,gmail.com,163,152,29.965873301496572,32.54445706559402,61889604764f29c98802d0ad89cbc1785268e73d40c387b1291ad0eb3ae3fed5,MasterCard,Banque Misr,swiped,match,bacb6cf9-67c0-4c4a-b81f-d091087a385d,iShop Egypt - Suez,Electronics,29.96594144963505,32.54451592006349,0.097,210.211.10.243,none,264f681c-977b-412e-8913-9f4048d3286c,Android,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/37.0.897.0 Safari/532.0",False,0.1338,1.2207,870,True,False
b06701e6-d22d-4e09-b0ba-36daa8e7f0ec,2023-01-01T03:14:05.582579Z,1950.01,EGP,POS,approved,3,19dc97d7-b2e1-4442-853a-7321e2d38609,Karim Gad,karim_gad1995@outlook.com,outlook.com,395,393,29.965418611034348,30.912649024373952,0ec0e48c349cc1c35a2c642624f7dddd833b3f778c4f6dc4996de9899f98ae07,Meeza,Attijariwafa Bank Egypt,contactless_card,match,c77acd23-3465-4bca-b7d3-e9406b7d83aa,Carrefour Hypermarket - 6th of October,Grocery,29.965434714526804,30.912555892288374,0.217,71.112.58.234,none,63d67cec-3894-4c27-85e5-3e9092b9e80c,Android,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1 rv:5.0; shs-CA) AppleWebKit/534.17.4 (KHTML, like Gecko) Version/4.1 Safari/534.17.4",False,1.8829,3.5834,552,True,False
df06ee5c-dfe0-4a74-ac79-4a28ef3a7bb9,2023-01-01T03:15:19.935582Z,164.9,EGP,POS,approved,3,5ea1da07-a378-4930-aa66-b391d3fd0778,Nashaat Anwar,nashaat.anwar@outlook.com,outlook.com,1796,1411,27.902794055450112,34.34677156263851,9e64459d7544f2d186696bf396f399a90956221d247af84f359026551e04a4ee,Visa,Banque Misr,contactless_card,match,9dcca621-e57a-4a43-84cb-cf95542e04fe,Abou Tarek - Sharm El Sheikh,Restaurants,27.902848275598576,34.34676530857473,0.291,128.19.248.11,none,c7aeaace-3272-40de-894e-d3328d228db8,Windows,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.0),False,405.7107,405.7107,789319,True,False
99f005eb-d7d0-486e-9eb4-f986c4b68b68,2023-01-01T03:17:08.967734Z,517.62,EGP,ONL,approved,3,80bbb2f5-4cac-4d8a-973d-257de379c95b,Yassin Bayoumi,yassinbayoumi1989@gmail.com,gmail.com,1902,564,30.028100757002914,31.188217288217217,2aecb5a66af13b95acc5e935eb70738083cec0c0154f87fea250a4ebefeae3e4,Visa,Al Baraka Bank Egypt,manual_keyed,match,c77acd23-3465-4bca-b7d3-e9406b7d83aa,Carrefour Hypermarket - 6th of October,Grocery,29.965434714526804,30.912555892288374,0.217,36.243.234.176,none,6c4bd946-6417-4fd1-bee6-af87e461e26c,Android,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/42.0.867.0 Safari/534.0",False,4.6385,4.6385,2344628,True,False
49eccd5f-2882-474b-a990-627b3ebaabc5,2023-01-01T03:18:23.104147Z,138.7,EGP,ONL,approved,3,b5692aca-55d2-49fe-beac-60b3ed09bf6c,Hend Makhlouf,hendmakhlouf1985@gmail.com,gmail.com,1243,1118,25.686689183289925,32.64787801219537,64f5bfbce58f9961d8174f83a94ac2fca35890bac523f8037a36e7da933e7d4e,Visa,Suez Canal Bank,manual_keyed,match,994a8b9d-3f41-4347-bb55-5b85d0350899,Misr Petroleum - Luxor,Fuel,25.683379787587516,32.64448339011553,0.232,209.152.29.169,none,a22402af-3e67-4714-b45d-5ecc72029973,Android,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/39.0.832.0 Safari/531.1",False,1.0916,6.1716,1617,True,False
bf66545f-62b2-4639-80f1-08024bbf6b21,2023-01-01T03:20:37.639847Z,1270.12,EGP,POS,approved,3,ce433ec8-1dfb-44e4-a449-b4a782be836b,Nahed Fathy,nahedfathy1994@gmail.com,gmail.com,1115,346,30.02471276816327,31.439151476305707,5bb0f6e10f7908cf5d1c74217a8d09915fa986685cf3adfe927d890511ee5a99,MasterCard,EG Bank,swiped,match,99f1d093-b7a7-4e80-8b98-780210d27501,Spinneys - New Cairo,Grocery,30.024778101410263,31.439179454587933,0.077,44.75.165.50,none,b891f48c-ee73-4800-b39a-5dd590aea0a4,MacOS,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.0),False,2.8809,1.8746,816,True,False
cc83d8dd-d39a-42c5-9a1e-a5aac4d3c0c0,2023-01-01T03:22:59.834556Z,1710.85,EGP,ONL,approved,3,43e94d4a-b6b5-4855-85bf-3f84a59c7655,Islam Abdelmeguid,islamabdelmeguid1999@outlook.com,outlook.com,396,238,30.10866832111355,31.369405275316687,4f0fee50d4c1248ebb5c0319409eee5c04754ffaac9be88fd4cef3e98518ff6d,MasterCard,Banque du Caire,manual_keyed,match,6597b4e1-215a-42a9-b291-1d5e90a896bc,ZARA Egypt - New Cairo,Fashion,30.01002421596148,31.478135546460923,0.107,34.53.28.208,none,5b9fd789-26a1-427b-bef4-9dcdbaefabfc,MacOS,Mozilla/5.0 (Android 4.0.4; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0,False,3.9009,4.8334,846,True,False
297dfa9a-027e-4d2d-a4df-d284a4010050,2023-01-01T03:24:05.022405Z,752.33,EGP,MOB,approved,3,4906e48e-21f6-4ada-9a8d-60edbcf4b59d,Gerges El-Khouly,gerges_el-khouly1984@gmail.com,gmail.com,1907,1819,31.033350010975578,31.38706219229112,526e2eb273a114d0c76da533dff8f73ec10f5a276e3f9cfdf8bfe4d56f3d6413,MasterCard,Banque Misr,qr_code,match,9ded3698-63d9-492a-bba4-bb199f635ecb,Chillout Station - Mansoura,Fuel,31.033398171934817,31.387100787505148,0.35,102.69.36.161,none,25605de0-cd90-4659-bc1d-410f7c931d33,iOS,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1),False,0.5422,1.4575,776,True,False
6dd42a6b-ed63-457f-a8cf-17273d405ee6,2023-01-01T03:24:40.535964Z,403.79,EGP,POS,approved,3,0f5c4b15-0728-4528-829d-f72b599499ac,Heba Selim,heba_selim1982@tedata.net.eg,tedata.net.eg,1705,1329,29.96733440886636,32.53378264799703,adf3ef187814a80f49d0ca6da2a785cd678d62c60b99cbf88c9a58bab9239f02,Visa,Housing and Development Bank (HDB),swiped,match,65427c00-6b30-4aa1-a8c7-4c035712b84c,Town Team - Suez,Fashion,29.967364762884102,32.533854462538855,0.187,181.118.41.181,none,6088774c-d6e4-4205-b56d-6c6cf7d9ad00,Windows,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; nn-NO) AppleWebKit/532.23.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.23.2",False,99.7725,96.8205,4612,True,False
87d1fc69-8a32-4e79-b089-97b487b6c5be,2023-01-01T03:25:35.736373Z,680.7,EGP,POS,approved,3,a4eca039-987e-4dfa-8772-38f55efc2509,Bahaa Awadallah,bahaa_awadallah1989@hotmail.com,hotmail.com,624,369,30.00741458846042,31.40708921183761,e5b492424d3e5303269783cd5a540b45640b648a460ba7a80c45d1b702312545,Visa,Alexbank,chip,match,5736f94c-2a24-45f6-aca5-080bc69a1f02,Carrefour Hypermarket - New Cairo,Grocery,30.00746588260638,31.40709093551595,0.143,170.86.42.152,none,de9c0bf8-59a5-4585-ba68-a7b872ad93e2,MacOS,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/45.0.854.0 Safari/534.1",False,2.2549,3.8806,6982,True,False
